repair_queue_type,repair_reasons,reviewId,rating,publishedDate,text,competitor,year,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,annotation_method,annotation_status
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a1a05379d152c0493d8381d,3,2026-05-29 23:29:27+00:00,Liked to be helped ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a145850512fe23f7ff11c03,3,2026-05-25 16:10:24+00:00,"Only had two responses.  First came round and said he would contact me with the quote in a couple of days.  Never heard from him again.  Second guy said he would get back to me but didn't.  He gave me a verbal quote, but I stated that I needed it in writing as it would be a charity paying for the work.  No further response.  The second chap did actually put me off as he kept talking over me and not listening to what I was trying to explain.  I couldn't get half of the information across to him, as he wouldn't let me speak.  I was getting flustered in the end and just wanted him to go.  I know what I need to assist with my disabilities, but he didn't seem to want to listen,",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a02f736b7e3dd9a8346df02,3,2026-05-12 11:47:34+00:00,"Although I didn’t book provider through Bark in the end, I was happy with experience and that there appeared to be 5 potential interests.",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a0070e491e38adfc95240d9,2,2026-05-10 13:49:56+00:00,Person who came forward no one arrived,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69fb4bc70f453d81611732bb,2,2026-05-06 16:10:15+00:00,Not enough information ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69fab4ef6e7908b16fae150a,3,2026-05-06 05:26:39+00:00,Several and prompt replies ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69fa222609fc699f980e40bc,3,2026-05-05 19:00:22+00:00,I didn't use Bark because I decided to handle the event on my own. I'm sure its a very good resource for those who need what they offer,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69e5f2d4478b9f1e4d55ac33,3,2026-04-20 11:33:08+00:00,Never used you but great idea,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69e4b3daa3e34dba093c30ba,3,2026-04-19 12:52:10+00:00,Some of your professionals didn’t have the decency to turn up when an appointment was made,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69df5c8437ef8f96b1b16568,2,2026-04-15 11:38:12+00:00,We specialize in painting and design ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69d93dadfdf82f579c16b121,3,2026-04-10 20:13:01+00:00,I just started and still am finding out about you.,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69d605e5a04c16706652e222,3,2026-04-08 09:38:13+00:00,I changed my mind. ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69ca5300547e10b3afa79a18,3,2026-03-30 12:40:00+00:00,We had a no show from one guy so only one guy called to check out our kitchen.,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69be71703323947b54c43266,3,2026-03-21 12:22:40+00:00,"Not used this type of platform previously. Good initial communication. I received a contact from one trades person unfortunately they were unable to attend the initial appointment made and didn’t turn up for the revised time and date, so disappointed. 
Second tradesman contacted did not reply to message request.",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69bd0c5f4c7d980cf1b6ac46,3,2026-03-20 10:59:11+00:00,Only My first time. Have been New experience. I feel a good peace from the first session 😁,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69af3bc4f3747372cb31b853,2,2026-03-09 23:29:40+00:00,"All was going good, company got in touch quickly, came out next day to see. Came back next week to go over with ideas, another few days got a price and a date to come out and start . Then disappeared . No contact and didn’t turn up in day agreed to start clearing and begin the job agreed.    Absolutely gutted as loved what the plan was , no idea what has happened .  Having to start looking all over again. ",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69adccf4bc922b549efde6f1,2,2026-03-08 21:24:36+00:00,"J’ai de l’expérience dans le domaine de l’entretien ménager et du nettoyage. J’ai travaillé dans des environnements où j’étais responsable du nettoyage des chambres, des bureaux et des espaces communs. Je sais utiliser les produits de nettoyage de manière sécuritaire et respecter les normes d’hygiène. Je suis une personne organisée, fiable et attentive aux détails. J’aime travailler en équipe et je fais toujours mon travail avec sérieux afin d’offrir un environnement propre et sécuritaire.",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69ab100b0f5edb2fb7cd2f12,3,2026-03-06 19:34:03+00:00,Referring outside requests ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69a305b68d13db9ed2256002,3,2026-02-28 17:11:50+00:00,Am honest to the client and humble give the client fair prices ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,699c9bc12304da21ac7180c8,3,2026-02-23 20:26:09+00:00,Very helpful but the weather didn't help the issue.Would I use it again yes I would or recommend it to people (yes),Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6998543ed483fb221b5606a1,3,2026-02-20 14:31:58+00:00,too many requests for reviews all the time!,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,698b16d7b718b06b46979587,3,2026-02-10 13:30:31+00:00,I have a good ex experience in Cleaning more than five years,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,698b09d65d55d89fba135a6b,3,2026-02-10 12:35:02+00:00,all good good attitude all round,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6986cfd38a513173e6843795,3,2026-02-07 07:38:27+00:00,OK service ok,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6983263c11b3be97b69f1207,3,2026-02-04 12:58:04+00:00,All speakers were motivational and that is not what I was seeking.My fault.,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6979d8222f8135e500cad71a,3,2026-01-28 11:34:26+00:00,communication,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6978f54dd1da5f35528d2102,3,2026-01-27 19:26:37+00:00,Fast for quotes to come through reputable company ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6976347bd85b9e3445b16bca,3,2026-01-25 17:19:23+00:00,Only half way through the job but ok so far,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,696c1d0d41c69d34d19d99aa,3,2026-01-18 01:36:45+00:00,I didn't need help  in the end with my tax support issue so have no helpful advice to share. However site easy to navigate ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,696bcabc9f90f7b207967bad,3,2026-01-17 19:45:32+00:00,You put me in touch with a business who contacted me and made arrangements for a vidit to my house for the work to be done.  He did not arrived as agreed.  I have texted him (failed to get telephone contact)but had no reply.,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,696a19ec533b63c10bb6f91c,3,2026-01-16 12:58:52+00:00,"I have not used any company from Bark yet therefore I cannot give a right opinion. 
The positive but is that companies tend to contact you very quickly though. 
I’ll be able to give a more positive feedback once I experience some works done. ",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69633fc5b1c1e0de72609e87,3,2026-01-11 08:14:29+00:00,Ich möchte die hier gestellten Fragen auf Deutsch haben. ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,696124a517d1ea319667e6aa,3,2026-01-09 17:54:13+00:00,"Tim came and he said he could do the work.
He would message me same afternoon with a date to start.
Just had a message today saying he can start on the 13th.
In the meantime I saw Alex and he started today.
Thank you.
",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69602eabb8e5f767852994c7,2,2026-01-09 00:24:43+00:00,"I am a professional builder and my experience with Bark has been extremely disappointing and costly.

Bark uses misleading practices to push professionals into spending credits without receiving real value. Credits are deducted simply by clicking “View details” or accidentally pressing “Contact”, especially on mobile where the buttons are placed extremely close together. One accidental click = money gone, with no confirmation step.

What is even more concerning is the use of very large “tender-style” opportunities, such as £10m–£60m+ Design & Build projects allegedly linked to public bodies (e.g. Crown Estate). These listings are clearly designed to look serious and high-value, but they have no place on a platform like Bark and are completely unrealistic for how real public procurement works.

These “big tenders” strongly encourage professionals to click out of curiosity or hope, only to immediately lose credits. In reality, such projects are procured through official frameworks and tender portals — not Bark. This feels deliberately misleading.

I have spent over £700 in credits without securing a single job. Many leads either never respond, are unsuitable once details are revealed, or appear to exist only to trigger credit charges.

This platform appears to make money from clicks and dark UX design, not from helping professionals win work. I strongly warn other builders and tradespeople: be extremely careful.

I would not recommend Bark to professionals who value transparency and fair business practices.
",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,695ff50c6511f4b07798df5f,3,2026-01-08 20:18:52+00:00,"I liked it, I found someone who may be able to help but we have not connected yet ",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6957e9a344bc2ba63f4f665b,3,2026-01-02 17:52:03+00:00,We got a call from one of the company. He called us did not say where he is calling from. Gave us an appointment the next day and never show up also did not call to tell us why he did not come. We thought bark was the company but it is just sending our request to different people. Not happy with the fist guy and we canceled all others who wanted to come. Now we canceled all with bark and ask our neighbors who gave us some referrals. ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6949fea0cb4ef5725a87c391,2,2025-12-23 04:29:52+00:00,Okay okay then,Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,694919fdb6eb7e92d4f22550,2,2025-12-22 12:14:21+00:00,I need help because I want a job 😩 ,Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,692d268577152f690f1a2e09,2,2025-12-01 07:24:21+00:00,No cleaner ever called me back,Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,692a7b2f457475e408f34bf0,2,2025-11-29 06:48:47+00:00,"Professionals, do not be fooled about token refunds, they do not honour this promise, it is just a hook. 

Never got a reply from Bark when I applied for a token refund. ",Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,690a5827756a90b01352e287,2,2025-11-04 21:46:47+00:00,"I find Bark.com to be really hit and miss. It’s difficult to see the real value, especially for commercial cleaning. I just spent 18 credits (about $36) on what was supposed to be a commercial cleaning lead, only to discover that the contact details belonged to another cleaning company — clearly not a genuine lead.

I submitted a refund request and even included a link showing that the contact was indeed a local cleaning business, but my request was denied today because they wanted “more proof.” It’s frustrating and feels like wasted money.

Home cleaning leads seem to be a bit better, but commercial leads are a complete joke. You’re better off throwing your money in the garbage.",Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69061678de7379988ea8fde4,2,2025-11-01 16:17:28+00:00,Bark spamed my email and telephone number with more than 50 emails and phone calls.  I put my information in on Bark but did not click on any provider to request a bid.  I specifically asked for no phone contact and Bark stated they would not spam me or words to that effect.  The site is poorly worded and caused more problems instead of a solution.  I was able to find a website designer on my own without Bark.  I would consider Bark a great source for website design if they did not give out my contact information and allowed me to choose the provider.  The quality and experience of the website designers is 5 star.  Bark is a 2 star.  Thank you for the opportunity to say this.  I will not use Bark again without a change in the contact process. ,Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,68fd0d9beca7a04e19c3a257,2,2025-10-25 19:49:15+00:00,"When one of your suggested parties contacted me regarding my enquiry about installing a new garden fence and gate on my property, it was agreed that he would call at my home on Monday afternoon (20/10/2025) to discuss my requirements, provide a number of fence options and at the same time measure and then provide quotes for the cost of work and arrange a date convenient for both of us. Despite me staying in All Day - No-one turned up and no phone call,text or email to say why.
As a former business owner for 30 years myself, this is no way to treat potential customers and shows a complete lack of respect and professionalism.",Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,68f4c9070e13817fc34c380f,2,2025-10-19 13:18:31+00:00,The guy didn't show up ,Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,68dced7d556ed09af86808e1,2,2025-10-01 10:59:41+00:00,"I got a call and made appointment for coming to valuation and repair. But no one came on the appointment time. I called again and again, no any response.",Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,68cc32aea7813467052d55d6,2,2025-09-18 18:26:22+00:00,"I put an add out for one on one business coaching for my growing custom kitchen and cabinetry business and was absolutely bombarded with calls.  This was not a good thing, I couldn't even use my phone because of the amount of calls I received.  Half the people who contacted me where from foreign countries with broken English who tried to sell me outrageously expensive marketing packages which was not what I need or wanted.  Due to the high volume of calls i was receiving I tried to delete my post on bark but could no longer access it anywhere so I then had to call them to remove it, a further waste of my time.  Now 3 weeks later despite removing the post I am still getting random calls at all times of day from people trying to sell me services I do not need!  Horrible service that  I will never use again!",Bark,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,668648ef0b60157d6371751e,2,2024-07-04 09:02:07+00:00,I have a lot of experience in doing my job well,Bark,2024,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6fa67cd364f803caedc3ae,1,2026-08-02 22:20:12+00:00,"I have been an investor with Noble Capital for approximately 8 years. For the past 5 years, I have made repeated requests for the return of my invested principal. Despite numerous attempts to resolve the matter, Noble Capital has not returned my funds.

In addition, the company has suspended payment of interest on my existing investment. This failure to return capital and to meet ongoing interest obligations raises serious concerns about Noble Capital’s management practices, transparency, and overall treatment of its investors.

Based on my experience, I would caution prospective investors to exercise extreme diligence before committing funds to this firm. A financial institution that does not return principal when requested, and suspends interest payments without resolution, demonstrates a lack of reliability and accountability.",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a5826ee79208a48ac9ac24c,1,2026-07-16 02:33:50+00:00,I signed up for the free trial then life happened and I completely forgot about it until they took over $200 out of my account and are refusing to refund my money. I never used their service I didnt do anything and they still wont give me a refund.  I've never had this happen. Every other site that ive signed up for the free trial and would forget to cancel has ALWAYS given me a full refund with no issues. But not this company. ,Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a422b412fe392eb40395708,3,2026-06-29 10:22:25+00:00,Not as good as use to be ,Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a301fd9bbc4426dceecf09e,1,2026-06-15 17:52:57+00:00,"Total Wireless owes me a refund. They have the phone, unopened since June 6,2026. When I called the first time I was told 4 - 5 business days. Waited and then it went to 30 days. Now it supposed to be 10-14 days.  Customer service is a joke.",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a28bf04c6968191bb7ba10a,1,2026-06-10 03:33:56+00:00,Probably the worst review site out their ….you can’t really get the real picture out of their reviews . It’s trash !!,Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a1766d0fb47b314bba5c0a1,1,2026-05-27 23:49:04+00:00,"The landscaper never showed up.   He kept messaging after making a time for arrival, but then messaged that he could not until later and never showed.    I had changed and rescheduled several appointments to be here to meet up with C&E.   I decided just move on.   
Very disappointing.this went on for about 3 days.",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a07d45838de7e90681cc737,1,2026-05-16 04:20:09+00:00,"Amazon customers run!! They lie, cheat and steal!!!!!! ",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69f650b6643bbbae43477af8,1,2026-05-02 21:29:58+00:00,"Headline: Deceptive Billing Practices and Impossible Customer Service
Rating: 1/5 Stars
I am beyond frustrated with Yelp’s predatory billing practices. I signed up for a free trial with the clear understanding of the cancellation period, yet Yelp charged my credit card over $200 days before the trial was actually set to expire.
When I reached out to dispute this, they flat-out refused to issue a refund. To make matters worse, despite being assured that my account would be downgraded to a ""free"" status, I discovered additional unauthorized fees on my latest credit card statement. This is nothing short of fraudulent charges being pushed through without consent.
Trying to resolve this is a nightmare. I’ve attempted to remove my credit card information from my account, but the system makes it impossible to do so manually. When you try to call for help, expect to sit on hold for over an hour. I have yet to actually reach a human representative.
I’ve since looked at the Better Business Bureau (BBB) and realized I’m not alone; this seems to be a standard, deceptive practice for them. Furthermore, on the rare occasion you do get through to someone, you're met with an over-sensitive staff that is more interested in making excuses than fixing their billing errors.
Save yourself the headache and the money—stay far away from their ""free"" trials. It is a trap designed to drain your account with no way to opt-out.
",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69dfdd598c1386129180a277,1,2026-04-15 20:47:53+00:00,"this is a follow up to my review of my experience with super.com. I have asked them several times to provide me with a copy of the email that they claim i was sent notifying me that my ticket was cancelled.  they still have not sent the email.  Again, they previously admitted that there was an error because i never received notice that my ticket was cancelled.  I have an email, of which i forward a a to them and the BBB, stating “your flight is booked.” Now i don’t know about e everyone else, but if i receive an email stating my flight is booked, I expect that there is a ticket waiting for me at the time of my flight. Also, since they’re claiming that they emailed me to tell me that my ticket was cancelled, after they emailed me to say my ticket is booked, why are they unable to provide a copy of that email?  And as i stated in my previous review, one of their representatives said that I was entitled to reimbursement.  I gave them that person’s name and asked if he could be reached to confirm our conversation and they said that they could not reach him. to be clear they send me a copy of a cancellation email ,which IS NOT addressed to me.   Again, they won’t get the customer service rep that i first spoke to who said i was entitled to reimbursement (i’ll gladly accept a credit, by the way), nor will they provide or even check the audio of that conversation on February  23. i know when i called. it shouldn't’ be hard to locate.  
‘",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69d03899266acdd826643850,1,2026-04-04 00:00:57+00:00,"This for Advent Health Orthopedics and Spine of Inverness. I would rate this medical group a minus one if I could. Advent employees are hired based on the least expensive wages they can pay giving the impression they care more about their profit than patient care. One employee who went over my medications was so young he had acne!  The doctors are inaccessible and even the physician assistants do not return phone calls. I wrote a letter to the physician assistant asking the status of my case after 3 visits and no calls.  I then received a call from the physician /surgeon who was rude and condescending and stated he would NOT do surgery on a 76 year old person.  This felt like age discrimination.
I then went to another spine clinic - not knowing it was another Advent Health clinic. There I had a physician assistant lecture me for a half an hour how I MUST submit to spinal injections and the Dr. there said their clinic could not help me, changed the diagnosis and insisted again that I submit to injections.
If you are having back pain I would NOT recommend Advent Health.",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69c783c7740969be6dd3ea28,1,2026-03-28 09:31:19+00:00,"With regards to SHEIN. This company features goods from clothing to everything else. Buyer beware! Aside from bait and switch tactics, in other words feature one price and when you go to pay, another higher price. You are lured into spins/games which offer multiple free items ( I mean after all you earned them) however when you check out, you are charged and not afforded the opportunity to get expensive item you chose. Garments are of inferior quality, inferior fabric and hardly look like pictures and are impossible to send back!!!  Garments do not run true to size. Trying to reach anyone to lodge an issue is impossible. You might as well chalk your experience up as your loss and donate item to good will !!! BUYER BEWARE ! If I could give them a half star, I would! You ask for date of issue. There have been a couple of incidents however most recent a couple of days ago. ",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69ac9b9d51e632976ba68825,3,2026-03-07 23:41:49+00:00,"My husband and I have eaten at Pha Khao in Racine, WI several times, and enjoyed it. During previous visits, the service was good. This time, it was the opposite. We arrived with another couple for an early dinner, but all the tables were full. The owner did not greet us, nor did he say how long we'd have to wait. Looking tense, he told a couple of teenage girls in black to vacate a table for four, and began cleaning it. The girls went behind the bar and began laughing and talking loudly. The owner gestured us to the table and we sat down, then he served water. Another teenaged girl appeared to take our drink orders. She looked grumpy, and was dressed in an overlarge t-shirt, baggy pajama bottoms, and what looked like bedroom scuffs. My husband tried to tease a smile from her, but she only lifted the corners of her mouth. The owner came out to verify my choice of Chateau Ste. Michelle cabernet, but he didn't understand which wine I asked for. He brought the bottle to the table to make certain, which was kind of him. The grumpy teen came back for our food orders: my husband chose Crisp Noodles with Chicken, and I asked for Shrimp and Basil Noodles. She entered our choices on a handheld machine, and left. The teens who were making noise behind the bar finally disappeared. Our food came in a reasonable time, except for my Shrimp and Basil Noodles, which somehow had turned into Shrimp Fried Rice. I refused that dish, and told the teen what I'd originally ordered. The owner came over, and I told him what had happened. He took the Shrimp Fried Rice back to the kitchen and put in my original order. It was served by the woman who was cooking, who had waited on us during a previous visit. The food was delicious. When we finished and packed the leftovers into to-go boxes, my husband went to the bar, called for the cook, and personally gave her the tip. It will be a while before we dine here again: by that time, perhaps the owner will find competent servers.",Yelp,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,692cf1e9116522ac6d877a95,3,2025-12-01 03:39:53+00:00,Aamzing experience with local customer service!!,Yelp,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,68fe817ff30038f7872e18c6,1,2025-10-26 22:15:59+00:00,"L’hotel si trova a circa 1 km dal centro di Pescasseroli, . La stanza è nela norna, ma all’ingresso si percepisce un forte odore di chiuso: ho dovuto lasciare la finestra aperta per un po’. La posizione del televisore è scomoda, fissato su una parete perpendicolare al letto con un angolo assurdo che rende difficile guardarlo senza affaticare gli occhi. bagno curato e letti nella norma.

Spa: motivo principale per cui avevo scelto l’hotel, ma esperienza completamente deludente. Nonostante il prezzo contenuto, il percorso – composto da vasca idromassaggio, bagno turco, sauna finlandese e doccia emozionale – presenta gravi problemi:
	•	Rumore assordante all’interno, con musica radiofonica totalmente inadatta all’ambiente.
	•	Bagno turco con soffio eccessivamente forte simile a un treno a vapore; doccia malfunzionante e percorso  emozionale con scarsissima erogazione d’acqua. Inoltre, il bagno turco si spegne automaticamente dopo 20–30 minuti, impedendo di completare il percorso a piacimento.
	•	Sauna pubblicizzata come ""finlandese"" ma  la temperatura interna non supera i 60 °C sulle pedane alte. Troppo bassa!
	•	Mancano lettini per il relax e acqua  a disposizione per bere, e il tempo massimo di utilizzo è limitato a un’ora, rendendo l’esperienza stressante invece che rigenerante.

Ho segnalato gentilmente questi problemi alla gestione, ma non sono stato preso in considerazione né rimborsato. Andavo lì proprio per la spa, e sono uscito dopo appena trenta minuti più stressato di prima.

Conclusione: l’hotel può andare , ma la spa è assolutamente da evitare e l'attenzione al cliente è scarsissima.

⸻
",Yelp,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,68bb8dbff504cc564c8caa87,2,2025-09-06 03:26:23+00:00,"I worked at the West Cancer Center in the Adm. building in a coding assistant, possibly 3 years ago; I enjoyed my job. I worked with some wonderful employees that I learned from what I can understand. I was let go while on medical leave, because of Lupus and seizures at that particular time in my life. The West Cancer Center had a big turn over and my boss called me at home and explained it to me, also she was moving back to Florida. So this year I was able to return, because I left on a good turn, I got hired back. I had a bad auto accident and didn't have transportation, so I rode Ubers and Lyft they're just like Taxi. I was hired back as a Scheduling Coordinator II, I enjoyed the patients and family members that brought them in for office visits who warm my heart, some more than others; but no one is perfect especially when they're sick. This time I worked in the clinic side, it was very different and unusual. I was roasted! called so many abusive names dumb, can't read nor write; also under my personal private parts. They also said if you tell it there not going to believe me, because you're delusional, meaning you are (mentally ill) and at least I have a roof over my head; because you're a piece of trash meaning you belong in a dumpster. Well, I had to hear that everyday, how can you focus on your assignments if you're trying to check out patients, scrubbing the over book schedule for the radiology dept, call patients to reschedule further appointments. Hell! I got called so many times in the office I started doubting myself; I had to remind myself with all my experience of 22 + years I have done a lot of scheduling, but I have to learn it the West Cancer Center way; per supervisor of all scheduling coordinator and also front desk manager. The supervisor and manager,  they're both together all the time and walk me into the office. I didn't understand a lot of times why they would call me when my information was correct, then it so happens would change in the system. I guess we have more prankers in the clinic, I hung on there because I needed my job. Both called me into the office again after my last day of roasting and fired me, I never worked in a clinic like this before; it was unusual. I was hurt, I needed my job really badly for financial reasons; but the roasting everyday I was relieved. I try to treat people the way I wanted to be treated, I thought it had stopped no ma'am and sir those huffers followed me to the residences house where I stay and pay rent. They ride through all the time of the day, night and up into the morning; I don't get any sleep. Some are church people, would you expect better from them than that; they hollering hallelujah thank you Jesus. Family members call me Ne - ne, classmates and old friends call me Pascha, others call me Ms. Williams etc. If you don't believe me, please investigate, the situation. They're repeating the same thing, like a revolving door speak for someone household who doesn't pay rent; but I do! That's unacceptable when the residence owners hadn't physically nor verbally said anything to me about it; telling me to get out of the owner's home everyday especially at night. I ask before I pay rent each month, hell they fight over someone else's home. Also, Ms. Williams we don't like you, because we don't care that's their response!! When asked to stop by me. They laugh like they're unstoppable they have family members in higher positions and are  bregging out loud so you can them. I just had to say something, I hope they treat the next person better than they have treated me; if they investigate before someone gets physically badly hurt (DIE) you can't rewind that (LIFE). If something should happen to me at least you'll know the truth, but am not perfect either. So the best of luck those huffers aren't going to stop, when it's all said and done, I wish the pranksters would change the negative into a positive playful fun on both ends. Well! ladies and gentlemen like my grandpa used to say let me know when you are in the neighborhood huck your horn to say Hello! and Redditch! when you drive by the residence house where I am temporary renting 🏠. You be waking me up anyway, so bring it on I can handle it!! 😉 🚘🎺🙀",Yelp,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,67bb28508ba3ce0ebec47605,1,2025-02-23 15:53:20+00:00,"Nous avons réservé un séjour de groupe pour mai 2025 au Riad anyssates à Marrakech  et avons versé un acompte de 1600€. En janvier 2025, nous avons dû annuler ce séjour et avons informé la propriétaire Valerie de Muizon en respectant ses conditions générales de vente. Selon ces conditions, nous devions recevoir un remboursement intégral de l'acompte.

Cependant, la propriétaire n'a remboursé que 900€, en violation de ses propres conditions de vente. Malgré nos tentatives de communication pour résoudre ce problème, nous n'avons pas reçu de réponse satisfaisante et des réponses très injurieuses à notre encontre.

Nous sommes profondément déçus par ce manque de professionnalisme et de respect envers ses clients. Nous ne recommandons pas cet établissement et conseillons aux futurs clients de faire preuve de prudence.",Yelp,2025,,,,,,,,unlabelled_retry
